Date,Open Price,High Price,Low Price,Close Price,Average Price=(O+H+L+C)/4,Volume,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,ET_net_sentiment_score,Indian_sentiment_score,foreign_sentiment_score
10-04-2024,1108.8,1116.45,1105.1,1109.45,1110.769087,171281,7257,190253640,77738,45.39,11.35,0.65,0.143667616,0.146385662,-0.189362056
12-04-2024,1102.75,1111.75,1096,1104.15,1102.426982,775544,21271,854980631,137464,17.72,15.75,1.4,-0.212470596,0.143971883,-0.310562328
15-04-2024,1096.05,1105.95,1076.65,1078.8,1081.862391,715402,15214,773966518,423668,59.22,29.3,-17.25,-0.158848814,-0.146385662,-0.337277459
16-04-2024,1070,1073.9,1062.8,1067.55,1067.233308,455153,15848,485754442,353214,77.6,11.1,-2.45,-0.216936857,-0.146382751,-0.343385072
18-04-2024,1073.2,1077.55,1050.6,1055.45,1062.298685,406951,10754,432303512,264626,65.03,26.95,-17.75,-0.062616428,-0.146385613,-0.344950948
19-04-2024,1053.4,1071,1048.35,1066.4,1062.472507,890899,21854,946555694,305142,34.25,22.65,13,-0.216058215,-0.146343563,-0.329925553
22-04-2024,1078.5,1088.75,1071.15,1087.05,1083.717054,764571,15202,828578632,415032,54.28,17.6,8.55,-0.221302302,0.084737129,-0.335661988
23-04-2024,1098.45,1098.45,1082.8,1090.25,1089.756983,444368,13855,484253131,362998,81.69,15.65,-8.2,0.000131975,0.145860028,-0.341379719
24-04-2024,1091.6,1098.2,1088.8,1096.85,1095.235309,149467,5627,163701536,79830,53.41,9.4,5.25,0,0.146377381,-0.315540251
25-04-2024,1091,1125,1090.9,1113.05,1108.796546,524267,16136,581305439,258440,49.3,34.1,22.05,0.223268417,0.143481019,-0.34431774
26-04-2024,1112.15,1116.45,1102.65,1107.15,1107.632698,508151,12239,562844663,74146,14.59,13.8,-5,-0.051218177,-0.113189759,-0.33595607
29-04-2024,1109.35,1163.25,1109,1158.8,1146.366208,805146,16986,922992167,239955,29.8,54.25,49.45,0.221827036,0.146385662,-0.344954121
30-04-2024,1160,1169.3,1147,1152.05,1159.969601,243690,7686,282672992,88459,36.3,22.3,-7.95,0.163065723,0.137757304,-0.338070415
02-05-2024,1144,1155.5,1133.4,1139.9,1142.537512,243935,10500,278704888,113318,46.45,22.1,-4.1,0.215432098,0.146337863,-0.344828869
03-05-2024,1144.85,1157.55,1135.5,1142,1142.461764,464950,16546,531187597,120849,25.99,22.05,-2.85,0.021307213,-0.146260979,-0.211276207
06-05-2024,1142.15,1158.75,1140,1148.8,1145.998138,811624,9091,930119593,502790,61.95,18.75,6.65,0.191145938,0.144010383,-0.343675096
07-05-2024,1146.8,1152.9,1126.65,1131.75,1132.544813,210496,10576,238396153,134050,63.68,26.25,-15.05,0.17225913,-0.144651933,0.311889354
08-05-2024,1125.4,1132.15,1116.4,1123,1122.371884,74265,6388,83352948,25272,34.03,15.75,-2.4,-0.20487424,-0.143416967,-0.325307629
09-05-2024,1120,1128.75,1110.2,1115.55,1116.26901,115899,8750,129374462,54334,46.88,18.55,-4.45,0.164454554,-0.146383776,-0.312350945
10-05-2024,1117.4,1128.85,1112.45,1116.7,1117.428502,532975,11754,595561456,154369,28.96,16.4,-0.7,-0.168042153,0.117016163,-0.318512784
13-05-2024,1111.4,1130.5,1107,1127.55,1125.378947,757959,19510,852991101,61205,8.07,23.5,16.15,0.223124946,-0.014571128,-0.344721464
14-05-2024,1124.1,1127.85,1118.75,1120.8,1121.625054,212388,4155,238219702,166970,78.62,9.1,-3.3,0,0.040440507,-0.324883288
15-05-2024,1120.65,1127.4,1113.8,1124.6,1118.307447,292828,16440,327471733,220879,75.43,13.6,3.95,0.162618469,0.145340623,-0.325541315
16-05-2024,1132.1,1136.5,1112.8,1131.2,1122.338371,194807,8615,218639371,79415,40.77,23.7,-0.9,0.182717514,0.14638557,-0.336574259
17-05-2024,1131.65,1141.9,1121,1130.45,1129.591785,570751,12444,644715641,90311,15.82,20.9,-1.2,0,0.121490516,-0.328378502
18-05-2024,1130,1132.4,1125.4,1130.15,1129.264412,10616,581,11988271,7011,66.04,7,0.15,-0.158926397,0.139597773,-0.337108504
21-05-2024,1120.25,1133.2,1119,1120.65,1124.20605,120175,2737,135101462,79094,65.82,14.2,0.4,-0.035531083,0.146298333,-0.344824414
22-05-2024,1122.15,1124.8,1098.45,1112.65,1111.427098,141738,3845,157531454,74462,52.53,26.35,-9.5,0.212689521,0.146363201,0.26906071
23-05-2024,1115,1137,1111.15,1134.8,1127.966287,290215,10352,327352736,131012,45.14,25.85,19.8,-0.00014191,0.140194412,0.07796224
24-05-2024,1130,1134.8,1124.1,1131.25,1128.813,470470,13357,531072652,84882,18.04,10.7,1.25,0.2046249,0.142764484,-0.341273796
27-05-2024,1131.2,1147.9,1122,1130.1,1134.902733,946703,17481,1074415822,335211,35.41,25.9,-1.1,0.207362375,0.14637301,-0.344846602
28-05-2024,1131.75,1134.95,1125,1126.9,1129.235759,122710,4728,138568520,71410,58.19,9.95,-4.85,0.221838383,0.129739871,-0.328131344
29-05-2024,1111.05,1123.35,1098.7,1102.25,1108.004671,188192,7788,208517615,129991,69.07,24.65,-8.8,-0.21392055,-0.146344211,-0.338902782
30-05-2024,1100.75,1120.6,1097.65,1114.85,1112.941143,244136,10303,271708999,134150,54.95,22.95,14.1,-0.213805438,-0.146385628,-0.251959546
31-05-2024,1119.25,1130.4,1111.5,1119.65,1120.534597,1375459,41339,1541249396,541049,39.34,18.9,0.4,0.164585991,0.146354254,-0.330809359
03-06-2024,1161.25,1171.55,1136,1160.3,1152.807752,2601836,40142,2999416709,307071,11.8,35.55,-0.95,0.222010323,0.146385662,-0.337867139
04-06-2024,1157.95,1158.55,1054.1,1073.2,1096.717454,1137296,54403,1247292373,380696,33.47,104.45,-84.75,0.19921568,-0.01326185,-0.337888056
05-06-2024,1089.65,1123.2,1051.5,1108.7,1087.745048,434580,21722,472712243,151771,34.92,71.7,19.05,-0.008956491,0.13603775,-0.327132933
06-06-2024,1116.75,1117.9,1097,1110.7,1109.308504,276852,10063,307114278,134988,48.76,20.9,-6.05,0.221215318,0.146385438,-0.304119206
07-06-2024,1102.15,1128.6,1102.15,1121.9,1122.418308,1207603,30660,1355435716,232291,19.24,26.45,19.75,0.217504158,0.146385069,-0.328639051
10-06-2024,1119.95,1133,1115.75,1124.05,1125.404921,1105646,31367,1244299449,178635,16.16,17.25,4.1,-0.223454966,0.009075496,-0.344956175
11-06-2024,1121.95,1129,1111.05,1118.55,1120.417346,322979,11275,361871274,183234,56.73,17.95,-3.4,0.131570464,0.127209938,-0.324195321
12-06-2024,1117.7,1133.35,1111.95,1119.65,1123.065549,265329,8996,297981859,125116,47.16,21.4,1.95,0.144381975,0.146309624,-0.320806474
13-06-2024,1123,1123,1105.1,1107.35,1113.981995,276417,9654,307923561,116796,42.25,17.9,-15.65,-0.190698986,0.145994085,-0.247629595
14-06-2024,1112.35,1112.9,1099.55,1105.85,1106.323755,1056044,31128,1168326564,238797,22.61,13.35,-6.5,-0.217080184,-0.124516529,-0.3246182
18-06-2024,1112.25,1129.95,1101,1123.05,1115.375408,437774,18625,488282354,313088,71.52,28.95,10.8,0.216694091,0.14638457,-0.344956496
19-06-2024,1129.95,1165.3,1126.1,1144.75,1145.29896,805091,26627,922069885,448503,55.71,39.2,14.8,-0.167032937,0.093561314,-0.257065698
20-06-2024,1150.05,1159.75,1135.45,1156.8,1147.197851,340413,10555,390521062,185493,54.49,24.3,6.75,0.15687548,0.143459239,-0.252472667
21-06-2024,1157.25,1169.3,1150.2,1158.05,1157.564637,1542055,43563,1785028337,417602,27.08,19.1,0.8,0.209184179,0.144776089,-0.244917943
24-06-2024,1154.1,1175.7,1154.05,1170,1168.249814,2143648,50114,2504316377,541765,25.27,21.65,15.9,-0.21939961,-0.118641856,-0.34495657
25-06-2024,1164.4,1207,1164.4,1199.05,1176.793018,969509,9931,1140911422,149328,15.4,42.6,34.65,0.163334557,0.140963095,-0.319389883
26-06-2024,1202.65,1222.5,1193.9,1218.25,1210.985635,508522,15655,615812837,214221,42.13,28.6,15.6,0.161823136,0.145148815,-0.342042667
27-06-2024,1222.3,1234.9,1211,1219.35,1223.941421,374624,12140,458517831,163627,43.68,23.9,-2.95,0.211423448,0.145930001,-0.065578481
28-06-2024,1225,1227,1196.2,1199.8,1204.4513,691788,24396,833224956,110737,16.01,30.8,-25.2,-0.00064562,0.146384471,-0.343921397
01-07-2024,1198.3,1215.6,1191.8,1212.15,1209.358771,1525824,45353,1845268637,180314,11.82,23.8,13.85,0.223016768,0.146385662,-0.344902062
02-07-2024,1218,1218,1185.55,1190.4,1195.811686,209841,11430,250930320,91070,43.4,32.45,-27.6,0.040644501,0.134334304,-0.324357188
03-07-2024,1195.55,1215.5,1181,1201.25,1202.758806,167040,6774,200908831,49105,29.4,34.5,5.7,-0.001374356,0.146345188,-0.337575242
04-07-2024,1230,1234.3,1214.9,1233.1,1225.770085,200265,13840,245478846,95294,47.58,19.4,3.1,0.223706694,0.146385657,-0.222735353
05-07-2024,1227,1242.3,1221,1233.45,1230.51905,814528,28936,1002292221,135692,16.66,21.3,6.45,0.21261373,0.145880585,-0.341545742
08-07-2024,1228.1,1239.3,1216.8,1234.55,1233.839536,1025159,22773,1264881705,126601,12.35,22.5,6.45,0.213685911,0.140349508,-0.3446706
09-07-2024,1236.35,1250,1229.65,1248.2,1242.281546,67204,2852,83486289,28553,42.49,20.35,11.85,-0.128684814,0.145970584,-0.322962626
10-07-2024,1251,1251.05,1236.5,1243.5,1243.714751,163692,7200,203586155,96020,58.66,14.55,-7.5,0.130767849,-0.146109547,-0.334616138
11-07-2024,1245.05,1257.65,1225.05,1239.9,1237.400839,212055,8976,262397035,77229,36.42,32.6,-5.15,-0.167889087,0.144511879,-0.166979523
12-07-2024,1237,1253.3,1230,1232.95,1239.627392,946799,27411,1173677975,196904,20.8,23.3,-4.05,0.203136102,0.146328013,-0.340455864
15-07-2024,1232.9,1238.5,1224.5,1230.25,1232.268708,1909301,35097,2352771877,759634,39.79,14,-2.65,0.18036434,0.146385636,-0.344956525
16-07-2024,1228.15,1244.75,1228.15,1240.2,1240.984684,1372510,5769,1703263889,1295169,94.36,16.6,12.05,0.008710194,0.103644093,-0.232876925
18-07-2024,1229.25,1256,1229.25,1249.75,1244.956751,369279,13094,459736384,179514,48.61,26.75,20.5,0.164719093,0.146385662,-0.344653375
19-07-2024,1245.95,1250.85,1240.15,1248.25,1246.870463,467534,14783,582954335,75046,16.05,10.7,2.3,-0.166692406,0.13696708,-0.298800431
22-07-2024,1243.85,1245,1232.8,1241.55,1240.924948,1142562,23952,1417833691,286723,25.09,12.2,-2.3,-0.223173415,-0.133068423,-0.344875673
23-07-2024,1242.2,1248.45,1212.65,1227.8,1231.707704,391209,19304,481855139,192981,49.33,35.8,-14.4,-0.148067301,-0.097566031,0.230732539
24-07-2024,1227.75,1233.55,1202.25,1222.65,1216.258913,251420,9099,305791816,122173,48.59,31.3,-5.1,0.066674239,0.142434894,-0.343870254
25-07-2024,1203.1,1218.6,1190.55,1198,1201.083187,144566,7447,173635792,54469,37.68,28.05,-5.1,0.142306811,0.134642974,-0.219138708
26-07-2024,1197.95,1218,1186,1207.7,1202.640988,779899,17854,937938504,322168,41.31,32,9.75,-0.089172951,0.140116598,-0.148883273
29-07-2024,1220,1242.45,1204,1214.15,1218.073318,3959638,54697,4823129395,679084,17.15,38.45,-5.85,0.008381702,0.141062868,-0.344929873
30-07-2024,1212.05,1230.5,1204.65,1210.4,1218.862575,441571,12719,538214366,236017,53.45,25.85,-1.65,-0.221139325,-0.136497215,-0.340522485
31-07-2024,1219.9,1224,1211.4,1214.8,1216.509123,358833,9186,436523618,186267,51.91,12.6,-5.1,0.201720575,0.146382569,-0.341749398
01-08-2024,1214.95,1222.35,1206.1,1210.5,1215.03883,201416,5173,244728261,130960,65.02,16.25,-4.45,0.214070512,0.146385662,-0.181033109
02-08-2024,1199.8,1201.6,1189.8,1196.45,1196.379488,807785,23859,966417405,220480,27.29,11.8,-3.35,-0.163246269,-0.143519981,0.282354893
05-08-2024,1173.3,1188.9,1167.25,1172.7,1172.912145,2131581,29778,2500157244,572848,26.87,21.65,-0.6,-0.223722191,-0.146385662,-0.344631444
06-08-2024,1174.1,1187.1,1161.4,1166.4,1170.880626,227361,9395,266212590,111979,49.25,25.7,-7.7,-0.222089997,-0.146384394,-0.32471065
07-08-2024,1181.95,1181.95,1162,1172.85,1169.487115,103688,4745,121261780,55190,53.23,19.95,-9.1,-0.004572468,0.146378611,-0.301772119
08-08-2024,1171.95,1174.8,1159.05,1164.6,1167.30781,146727,9099,171275573,37892,25.82,15.75,-7.35,-0.201082956,-0.146385659,0
09-08-2024,1183.6,1183.6,1168.95,1171.95,1173.776813,397128,13568,466139638,163305,41.12,14.65,-11.65,-0.223047958,-0.125238257,-0.328723784
12-08-2024,1168,1178.35,1156.35,1173.05,1171.070767,1358436,33976,1590824688,273817,20.16,22,5.05,0.190108974,0.145569922,-0.344931427
13-08-2024,1180.8,1188.5,1163.3,1168.45,1174.230068,184167,8842,216254429,83468,45.32,25.2,-12.35,-0.168596889,-0.146184631,-0.26324274
14-08-2024,1166.2,1169.4,1153.3,1162.2,1157.99829,221071,7493,255999840,147031,66.51,16.1,-4,-0.042172475,0.114207828,-0.23393525
16-08-2024,1168.55,1193.2,1165.65,1187.45,1184.0973,739446,18043,875576012,134554,18.2,27.55,18.9,-0.215026549,0.145978342,-0.338838016
19-08-2024,1191.45,1195.35,1173.35,1175.75,1179.304203,475251,11850,560465502,135877,28.59,22,-15.7,0.223704087,0.146383711,-0.344649074
20-08-2024,1175,1189.45,1170.35,1179.95,1181.720411,89517,4016,105784066,33293,37.19,19.1,4.95,0.197893208,0.145579043,-0.241755308
21-08-2024,1172.25,1178,1165.2,1174.7,1170.82335,342989,10229,401579530,226324,65.99,12.8,2.45,-0.149736924,-0.104885297,0
22-08-2024,1180.05,1192.9,1177,1191.1,1186.362545,90215,4472,107027697,30568,33.88,15.9,11.05,0.164661867,0.146271962,-0.321693641
23-08-2024,1189,1205,1188.25,1203.6,1200.913517,662625,15217,795755319,207972,31.39,16.75,14.6,0.054905839,0.018001193,-0.251881873
26-08-2024,1204.6,1214.6,1201,1212.9,1211.848967,925769,20418,1121892206,315095,34.04,13.6,8.3,0.223717868,0.146385662,-0.344931866
27-08-2024,1213,1232,1209.25,1226.15,1230.128914,1114576,5792,1371072165,1015529,91.11,22.75,13.15,0.20774542,0.145985856,-0.341958438
28-08-2024,1220.95,1226,1217.6,1223.75,1223.065924,155087,5806,189681625,113979,73.49,8.4,2.8,0.223642675,0.146384346,-0.325138349
29-08-2024,1213.15,1234.9,1213.15,1221.55,1227.809168,179703,8195,220640991,110368,61.42,21.75,8.4,0.213580075,0.146380963,-0.336234865
30-08-2024,1232.85,1234.9,1219,1230.15,1226.933962,372149,12322,456602247,116566,31.32,15.9,-2.7,0.087810937,0.14581273,-0.330954352
02-09-2024,1235.05,1239,1221.95,1230,1229.801357,1040302,25207,1279364811,171753,16.51,17.05,-5.05,0.088554893,0.146384609,-0.327342206
03-09-2024,1223.4,1250.8,1221,1247.8,1233.690526,307638,10913,379530086,167282,54.38,29.8,24.4,-0.209959489,-0.138495448,-0.222827735
04-09-2024,1236.05,1243.55,1232.8,1235.75,1240.073518,566961,7805,703073322,494267,87.18,10.75,-0.3,-0.210136553,-0.146380394,-0.243020501
05-09-2024,1235.9,1243.45,1231.2,1235.9,1234.968006,185473,8143,229053221,126571,68.24,12.25,0,-0.212844298,-0.129159783,-0.341190665
06-09-2024,1229.35,1233.7,1204.95,1208.45,1213.685461,708228,20398,859566027,90143,12.73,28.75,-20.9,-0.160009293,-0.146377302,0.118644238
09-09-2024,1204.95,1250,1201,1237.85,1222.038296,340795,8733,416464541,132866,38.99,49,32.9,-0.171559668,0.143669979,-0.344549593
10-09-2024,1237.65,1241.1,1227.3,1237.2,1235.251712,233350,9128,288245987,118615,50.83,13.8,-0.45,-0.211994332,0.146384925,0.196920426
11-09-2024,1234.75,1239.35,1225.7,1236.55,1232.136672,182093,4597,224363463,135699,74.52,13.65,1.8,-0.053885693,-0.145943288,-0.341879938
12-09-2024,1241.9,1256.9,1226.25,1251.05,1236.270165,462950,17026,572331273,298816,64.55,30.65,9.15,0.209089066,0.146385649,-0.305176798
13-09-2024,1250.15,1256.2,1242.3,1250.5,1249.579372,575546,14970,719190409,194443,33.78,13.9,0.35,0.010512674,0.125089709,-0.340574748
16-09-2024,1250,1265.4,1243.1,1262.3,1257.897963,644649,18163,810902664,209368,32.48,22.3,12.3,0.15322902,0.146385392,-0.34494982
17-09-2024,1262.25,1272.15,1260.05,1268.4,1267.076069,126240,5994,159955683,66639,52.79,12.1,6.15,0.221114581,0.146377697,-0.184729228
18-09-2024,1263,1295,1263,1288.05,1284.505823,271443,11951,348670114,145579,53.63,32,25.05,-0.178530739,-0.145525247,-0.252638288
19-09-2024,1289.75,1299.95,1283.4,1291.55,1292.820449,333159,5679,430714768,209706,62.94,16.55,1.8,-0.223722196,-0.146385622,-0.343701231
20-09-2024,1295,1361.35,1291.55,1340.25,1327.51638,3907903,51190,5187805243,1382193,35.37,69.8,45.25,-0.003463865,0.146228576,-0.21785673
23-09-2024,1336.15,1336.15,1308.8,1323.5,1320.131435,1839629,22527,2428552072,288974,15.71,27.35,-12.65,0.223701568,0.146385662,-0.344956
24-09-2024,1323,1331.1,1315.95,1318.9,1321.464679,182016,8748,240527715,110260,60.58,15.15,-4.1,0.223722193,0.146385662,-0.293024851
25-09-2024,1312,1327.8,1310.55,1323.8,1323.162495,224481,5912,297024840,154472,68.81,17.25,11.8,0.221128656,0.146376235,-0.297089365
26-09-2024,1323.8,1333.2,1316.45,1330.9,1326.956329,249687,5587,331323745,169812,68.01,16.75,7.1,0.056801853,0.14625028,-0.179164891
27-09-2024,1331.4,1332,1303.05,1306.5,1315.214553,218203,9952,286983761,65561,30.05,28.95,-24.9,0.221619063,0.146385147,-0.195081927
30-09-2024,1294.45,1296.9,1270.55,1272.85,1276.080855,682122,17801,870442825,175633,25.75,26.35,-21.6,0.223684722,0.146385662,-0.344951721
01-10-2024,1268.05,1280,1267.8,1274.9,1274.461436,88489,3290,112775818,49086,55.47,12.2,6.85,-0.22372104,-0.146363714,-0.085736495
03-10-2024,1255.1,1265.65,1248.3,1256.4,1253.834045,280908,11326,352212014,76268,27.15,17.35,1.3,-0.223709179,-0.146385662,-0.344243884
04-10-2024,1249,1264.75,1235.85,1239.05,1250.00143,682740,18676,853425976,117302,17.18,28.9,-9.95,-0.223661956,-0.146385662,-0.317452213
07-10-2024,1239.1,1262.75,1224.4,1233.1,1238.833264,1382466,22062,1712644867,307543,22.25,38.35,-6,-0.223719895,-0.146385662,-0.344956548
08-10-2024,1230,1247.6,1229.25,1236.65,1239.134452,53640,2593,66467172,18584,34.65,18.35,6.65,-0.223603402,-0.146250889,-0.316849007
09-10-2024,1241.9,1264.9,1232.9,1244.6,1248.194649,259005,8668,323288655,95434,36.85,32,2.7,0.223721892,0.146385622,-0.3410559
10-10-2024,1249.85,1254.5,1238.25,1243.25,1245.3658,139866,4894,174184333,38080,27.23,16.25,-6.6,-0.077184353,-0.122143705,-0.000686038
11-10-2024,1238.95,1242.9,1221.55,1222.85,1225.852468,425196,22020,521227566,99974,23.51,21.35,-16.1,-0.223721931,-0.146385662,-0.32167228
14-10-2024,1222.8,1237.55,1218,1232,1232.010599,516261,12921,636039024,223705,43.33,19.55,9.2,-0.223713923,-0.146363419,-0.344955732
15-10-2024,1235.25,1258.1,1235.25,1255.45,1249.267078,146635,6797,183186278,83509,56.95,22.85,20.2,0.221230029,-0.146380252,-0.339903798
16-10-2024,1245.6,1255,1241.7,1243.05,1247.489469,36985,2844,46138398,8351,22.58,13.3,-2.55,-0.210635681,-0.145770471,-0.274222006
17-10-2024,1245.05,1257,1224.6,1232.5,1234.872923,53920,2193,66584348,28876,53.55,32.4,-12.55,-0.223618203,-0.144238638,-0.295883976
18-10-2024,1229.95,1267.4,1224.4,1263.2,1254.990318,399504,20652,501373652,166481,41.67,43,33.25,-0.223722192,-0.146385662,-0.200899257
21-10-2024,1268.95,1272.55,1250.75,1259.35,1260.109011,815302,17388,1027369397,212972,26.12,21.8,-9.6,0.161546985,-0.144090829,-0.34457738
22-10-2024,1270.95,1284.7,1260.25,1267.75,1274.31425,314221,14174,400416298,127463,40.56,24.45,-3.2,-0.223720902,-0.146385662,0
23-10-2024,1262.9,1267.5,1243.3,1251.55,1252.454159,259050,28330,324448250,173411,66.94,24.2,-11.35,0.221575487,0.144829647,-0.258021382
24-10-2024,1250.1,1260,1241,1252.6,1251.785344,168591,10439,211039743,107903,64,19,2.5,0.223722185,0.146385615,-0.335864753
25-10-2024,1248.95,1268.4,1234.85,1255.5,1251.206834,546149,19768,683345361,244223,44.72,33.55,6.55,-0.223720533,-0.146385478,-0.246388023
28-10-2024,1288.15,1307.8,1280.65,1292.65,1293.675369,2523594,54589,3264711398,383564,15.2,27.15,4.5,0.223683544,0.146385582,-0.344904671
29-10-2024,1300,1334.9,1299.7,1332.4,1316.810945,288440,7954,379820949,96126,33.33,35.2,32.4,0.178435915,-0.129377252,-0.338073471
30-10-2024,1318.15,1330.4,1305.45,1312.2,1313.431827,215343,14160,282838350,97518,45.28,24.95,-5.95,0.219000164,-0.145274665,-0.338421505
31-10-2024,1307,1319.1,1288.3,1291.55,1296.604276,326028,12500,422729299,83955,25.75,30.8,-15.45,0.191785982,-0.059062781,-0.322463085
01-11-2024,1294.65,1295.95,1285.8,1292,1292.122551,44863,3087,57968494,16677,37.17,10.15,-2.65,-0.090812921,0.059542392,-0.222880146
04-11-2024,1291,1291,1270,1276.4,1276.888948,1151325,15957,1470114168,1016272,88.27,21,-14.6,-0.223521123,-0.146385662,-0.344956811
05-11-2024,1270.25,1300.9,1263.4,1295.9,1281.794043,133989,4649,171746302,48445,36.16,37.5,25.65,-0.223722192,-0.146385662,-0.24243424
06-11-2024,1296.3,1314.8,1292.55,1302.75,1306.553383,81271,3104,106184900,35506,43.69,22.25,6.45,0.01260033,0.108384234,-0.284249644
07-11-2024,1302.7,1302.7,1275.5,1278.9,1286.192447,68502,2596,88106755,31797,46.42,27.2,-23.8,-0.223722196,-0.146385662,0.074100414
08-11-2024,1274.65,1275,1253,1259.35,1259.064693,577882,10120,727590823,320148,55.4,22,-15.3,-0.223722096,-0.146385662,-0.259129579
11-11-2024,1262,1275.65,1246.75,1269.15,1266.177093,1882348,29558,2383385919,1163919,61.83,28.9,7.15,-0.223716162,-0.146384231,-0.34495258
12-11-2024,1276,1294.6,1264.8,1270.5,1280.171047,189462,4874,242543767,74151,39.14,29.8,-5.5,0.157961175,-0.141409783,-0.307092833
13-11-2024,1270.5,1276.4,1250,1253.85,1264.968693,94740,5651,119843134,31683,33.44,26.4,-16.65,-0.22372219,-0.146385662,-0.337553299
14-11-2024,1257.25,1267.45,1243.2,1255.25,1254.202936,418570,17387,524971723,129715,30.99,24.25,-2,-0.055865775,-0.146385624,0.244499178
18-11-2024,1254.95,1261.8,1249.8,1253.75,1253.949917,356565,19274,447114652,167245,46.9,12,-1.2,-0.223722196,-0.146385662,-0.344946493
